md5_email|date_test|V00|V01|V02|V03|V04|V05|V06|V07|V08|V09|V10|V11|V12|V13|V14|V15|V16|V17|V18|V19|V20|V21|V22|V23|V24|V25|V26|V27|V28|V29|V30|V31|V32|V33|V34|V35|V36|V37|V38|V39|V40|V41|V42|V43|V44|V45|V46|V47|V48|V49|V50|V51|V52|V53|V54|V55|V56|V57|V58|V59|V60
1791b8aa038b0030465b5fc94e3b2113|1/17/2008 18:16|1|2.6|2.6|1.8|2.6|4.2|4.2|2.6|2.6|5|2.6|2.6|2.6|4.2|3.4|5|3.4|4.2|3.4|2.6|2.6|2.6|3.4|3.4|3.4|1.8|3.4|3.4|4.2|3.4|4.2|3.4|3.4|4.2|2.6|3.4|4.2|2.6|4.2|3.4|3.4|2.6|4.2|3.4|4.2|3.4|5|4.2|3.4|3.4|3.4|3.4|3.4|4.2|4.2|3.4|5|4.2|4.2|2.6|4.2
5597ec5b7bfe2aec6c05f03f344e71eb|1/20/2008 17:33|1|3.4|3.4|3.4|3.4|3.4|4.2|2.6|3.4|4.2|3.4|3.4|3.4|2.6|3.4|2.6|4.2|4.2|3.4|3.4|1.8|1.8|3.4|4.2|4.2|2.6|3.4|3.4|3.4|2.6|3.4|4.2|3.4|3.4|3.4|4.2|3.4|2.6|3.4|3.4|3.4|1.8|2.6|3.4|3.4|3.4|3.4|4.2|3.4|3.4|4.2|3.4|3.4|5|4.2|3.4|4.2|3.4|4.2|3.4|5
7f1cb03416bc26b7f97f9efbdc957ed5|2/4/2008 11:47|1|5|3.4|1|4.2|3.4|2.6|5|1.8|4.2|5|5|4.2|4.2|5|5|4.2|5|3.4|3.4|2.6|3.4|5|4.2|4.2|4.2|4.2|5|4.2|3.4|3.4|5|5|2.6|5|5|5|3.4|5|3.4|5|4.2|5|5|5|4.2|2.6|1.8|3.4|5|5|4.2|5|3.4|1.8|2.6|1.8|4.2|3.4|5|2.6
649e5406f869adf9126f7f2891357d7d|2/10/2008 18:14|1|5|5|1.8|4.2|5|4.2|2.6|1.8|5|4.2|4.2|3.4|1.8|4.2|4.2|5|5|3.4|3.4|4.2|4.2|3.4|5|2.6|2.6|5|5|1.8|3.4|5|1.8|5|5|4.2|5|5|2.6|2.6|5|5|5|5|4.2|5|5|3.4|3.4|1.8|5|3.4|5|5|5|5|3.4|5|5|3.4|2.6|4.2
42c3317a9d5ee7e7550c3dcb5dc3a57b|2/18/2008 13:24|1|5|3.4|1|3.4|5|4.2|5|1.8|4.2|4.2|5|5|5|5|4.2|4.2|4.2|5|4.2|3.4|4.2|3.4|4.2|2.6|2.6|3.4|4.2|3.4|4.2|4.2|4.2|5|2.6|5|3.4|3.4|4.2|5|2.6|5|5|5|4.2|4.2|4.2|3.4|5|2.6|5|3.4|5|4.2|4.2|3.4|1|5|3.4|3.4|4.2|3.4
68217d77662ed53e486f63c8c08b64b7|2/24/2008 15:59|1|3.4|2.6|2.6|3.4|4.2|4.2|3.4|3.4|4.2|3.4|2.6|3.4|2.6|3.4|4.2|4.2|4.2|4.2|3.4|2.6|3.4|3.4|4.2|4.2|2.6|4.2|3.4|4.2|1.8|5|4.2|4.2|4.2|4.2|4.2|4.2|3.4|4.2|4.2|4.2|4.2|4.2|4.2|4.2|4.2|4.2|4.2|4.2|4.2|2.6|4.2|4.2|4.2|4.2|4.2|4.2|4.2|4.2|4.2|4.2
68217d77662ed53e486f63c8c08b64b7|2/26/2008 19:46|1|5|2.6|3.4|3.4|5|3.4|5|2.6|3.4|4.2|3.4|5|4.2|3.4|2.6|4.2|3.4|5|1.8|2.6|3.4|3.4|4.2|2.6|1.8|2.6|4.2|4.2|3.4|4.2|3.4|4.2|3.4|4.2|3.4|4.2|2.6|4.2|5|1|5|5|2.6|2.6|2.6|5|3.4|4.2|3.4|3.4|5|1.8|4.2|1.8|2.6|5|4.2|1.8|4.2|2.6
34ad5478a5cca6c3f74b3d5cc6711e3b|4/6/2008 10:32|1|3.4|2.6|3.4|4.2|5|3.4|3.4|4.2|5|3.4|1.8|4.2|2.6|2.6|3.4|5|5|4.2|2.6|1.8|3.4|3.4|4.2|3.4|1|5|3.4|5|1.8|5|4.2|4.2|5|3.4|5|4.2|2.6|5|4.2|4.2|4.2|3.4|3.4|3.4|5|3.4|2.6|4.2|3.4|4.2|5|4.2|5|5|2.6|5|3.4|5|5|5
dc5607a1cd5e4cfc7c772ab6e07570b3|4/8/2008 17:32|1|1.8|4.2|1.8|5|4.2|5|3.4|1.8|4.2|2.6|4.2|1.8|3.4|4.2|5|4.2|5|3.4|3.4|1.8|3.4|5|5|4.2|2.6|5|4.2|3.4|4.2|4.2|4.2|5|3.4|3.4|3.4|4.2|4.2|5|5|5|3.4|3.4|4.2|4.2|4.2|3.4|4.2|2.6|4.2|2.6|1.8|4.2|5|2.6|1.8|4.2|3.4|2.6|3.4|3.4
0156a3c13a46fe3012a0083b6a4c2edb|4/9/2008 13:40|1|3.4|3.4|4.2|3.4|3.4|3.4|3.4|3.4|3.4|3.4|1.8|2.6|2.6|1.8|4.2|3.4|4.2|3.4|2.6|2.6|2.6|4.2|3.4|4.2|1.8|4.2|1.8|4.2|1.8|3.4|3.4|3.4|3.4|4.2|3.4|3.4|2.6|3.4|3.4|2.6|4.2|2.6|2.6|2.6|2.6|4.2|3.4|4.2|2.6|2.6|2.6|3.4|3.4|3.4|2.6|3.4|2.6|3.4|2.6|3.4
1f83967a84bebda71459ddef92d8d145|4/20/2008 19:41|1|4.2|2.6|3.4|4.2|4.2|5|4.2|4.2|4.2|3.4|1.8|3.4|4.2|3.4|3.4|3.4|4.2|4.2|2.6|2.6|3.4|3.4|4.2|3.4|1|3.4|3.4|4.2|4.2|3.4|4.2|3.4|5|4.2|3.4|4.2|4.2|4.2|5|4.2|5|4.2|3.4|4.2|3.4|4.2|4.2|4.2|4.2|4.2|4.2|3.4|4.2|5|3.4|4.2|4.2|3.4|4.2|4.2
34ce4807190f8e22c57afaa9d70d616a|5/21/2008 14:35|1|5|3.4|1.8|3.4|5|4.2|5|1.8|5|4.2|4.2|5|3.4|4.2|4.2|4.2|4.2|2.6|3.4|5|4.2|4.2|4.2|4.2|4.2|5|4.2|5|5|4.2|5|3.4|4.2|3.4|3.4|5|1.8|4.2|4.2|5|2.6|3.4|5|4.2|4.2|4.2|4.2|3.4|5|3.4|2.6|5|4.2|3.4|5|3.4|3.4|2.6|5|5
560d4753c9858692e579c5e5c735584b|6/1/2008 11:27|1|2.6|2.6|4.2|5|4.2|5|3.4|3.4|5|1|2.6|1|2.6|1.8|3.4|4.2|5|4.2|1.8|1.8|1|1.8|5|5|4.2|4.2|2.6|3.4|2.6|4.2|1.8|1.8|1.8|4.2|2.6|3.4|1.8|5|2.6|3.4|3.4|3.4|4.2|1.8|2.6|1.8|2.6|5|1.8|1|3.4|2.6|2.6|3.4|3.4|1.8|4.2|1|2.6|2.6
469910828aebe60eada42e1822b3664a|6/22/2008 23:51|1|4.2|1.8|3.4|4.2|5|5|3.4|2.6|4.2|2.6|1.8|3.4|4.2|1.8|3.4|3.4|5|5|3.4|1.8|2.6|4.2|4.2|4.2|3.4|3.4|4.2|2.6|2.6|3.4|3.4|4.2|4.2|3.4|4.2|3.4|2.6|4.2|4.2|4.2|3.4|3.4|3.4|1.8|2.6|1.8|3.4|1.8|4.2|2.6|3.4|3.4|3.4|2.6|2.6|5|3.4|4.2|3.4|4.2
978a2871c1f67eca9432ce770350519c|6/25/2008 12:39|1|1.8|2.6|3.4|4.2|3.4|1.8|5|1.8|3.4|4.2|2.6|3.4|4.2|2.6|3.4|3.4|3.4|3.4|4.2|4.2|3.4|5|4.2|3.4|4.2|3.4|4.2|2.6|4.2|2.6|4.2|3.4|4.2|5|3.4|4.2|4.2|5|4.2|3.4|4.2|4.2|4.2|3.4|3.4|3.4|2.6|2.6|4.2|3.4|3.4|4.2|4.2|4.2|2.6|4.2|4.2|3.4|5|2.6
3c8c078bb03b1db3aa25ae7660499d08|6/27/2008 19:16|1|4.2|3.4|1.8|4.2|5|4.2|4.2|2.6|4.2|4.2|4.2|3.4|4.2|3.4|4.2|3.4|5|4.2|3.4|1|4.2|4.2|4.2|4.2|1|4.2|2.6|2.6|4.2|3.4|4.2|2.6|3.4|2.6|4.2|4.2|3.4|5|5|4.2|3.4|5|2.6|1.8|3.4|3.4|2.6|1.8|4.2|3.4|3.4|4.2|4.2|2.6|4.2|2.6|2.6|3.4|5|2.6
3cd5d682536cb6d1d2d09196720330f6|7/1/2008 9:52|1|2.6|2.6|2.6|4.2|4.2|3.4|3.4|2.6|4.2|4.2|2.6|3.4|1.8|3.4|2.6|3.4|3.4|4.2|2.6|2.6|2.6|3.4|4.2|4.2|3.4|3.4|3.4|3.4|2.6|4.2|4.2|3.4|4.2|4.2|3.4|4.2|3.4|4.2|4.2|4.2|4.2|4.2|3.4|1.8|3.4|4.2|4.2|4.2|3.4|4.2|3.4|3.4|4.2|4.2|3.4|3.4|4.2|4.2|3.4|4.2
7de7e82c97135208bde02c1930e1e236|7/2/2008 1:36|1|3.4|3.4|2.6|4.2|3.4|3.4|3.4|2.6|4.2|4.2|2.6|2.6|4.2|3.4|4.2|4.2|4.2|3.4|3.4|3.4|3.4|3.4|3.4|3.4|2.6|3.4|2.6|3.4|3.4|2.6|4.2|4.2|3.4|3.4|3.4|4.2|3.4|4.2|3.4|3.4|3.4|4.2|3.4|4.2|3.4|2.6|2.6|2.6|3.4|2.6|2.6|3.4|2.6|3.4|2.6|3.4|3.4|3.4|4.2|3.4
1e4a442f17bd9f1a4d75be1c2d234a3e|7/3/2008 10:44|1|2.6|3.4|1.8|5|2.6|1.8|5|1.8|3.4|4.2|5|4.2|4.2|4.2|4.2|2.6|3.4|3.4|4.2|4.2|4.2|4.2|4.2|4.2|1.8|4.2|3.4|1.8|2.6|1.8|3.4|3.4|5|3.4|3.4|4.2|3.4|4.2|5|4.2|2.6|3.4|4.2|2.6|4.2|4.2|4.2|5|4.2|3.4|2.6|2.6|4.2|4.2|4.2|4.2|4.2|4.2|3.4|4.2
469910828aebe60eada42e1822b3664a|7/5/2008 16:55|1|3.4|3.4|3.4|4.2|4.2|4.2|2.6|1.8|4.2|4.2|3.4|3.4|5|2.6|4.2|3.4|4.2|4.2|2.6|2.6|4.2|4.2|5|3.4|3.4|4.2|4.2|2.6|2.6|4.2|4.2|3.4|2.6|3.4|4.2|2.6|3.4|4.2|4.2|3.4|3.4|4.2|3.4|2.6|3.4|3.4|3.4|2.6|4.2|3.4|4.2|5|4.2|2.6|3.4|4.2|2.6|3.4|3.4|2.6
a3714cfcd84c3750d15b762eeb27913c|7/6/2008 16:00|1|3.4|2.6|1|2.6|4.2|2.6|5|4.2|4.2|3.4|3.4|4.2|4.2|4.2|1.8|4.2|4.2|3.4|2.6|3.4|3.4|1.8|4.2|1.8|1|4.2|2.6|5|1.8|4.2|1.8|1|5|3.4|1|2.6|3.4|5|5|1.8|2.6|3.4|3.4|1.8|4.2|2.6|2.6|5|4.2|2.6|4.2|1.8|4.2|5|3.4|2.6|2.6|2.6|4.2|4.2
7a0bdd6ccfc3c5ae846b14e8ae019c93|7/7/2008 13:40|1|3.4|3.4|3.4|4.2|4.2|4.2|4.2|3.4|3.4|3.4|3.4|3.4|4.2|3.4|4.2|4.2|4.2|3.4|3.4|3.4|3.4|3.4|3.4|4.2|3.4|4.2|4.2|3.4|4.2|3.4|4.2|3.4|4.2|3.4|3.4|4.2|3.4|4.2|4.2|4.2|4.2|3.4|4.2|4.2|4.2|4.2|4.2|4.2|4.2|3.4|3.4|4.2|4.2|4.2|4.2|4.2|4.2|4.2|4.2|3.4
34ad5478a5cca6c3f74b3d5cc6711e3b|7/9/2008 7:57|1|2.6|2.6|3.4|4.2|5|3.4|3.4|3.4|4.2|3.4|2.6|3.4|3.4|3.4|3.4|5|4.2|3.4|3.4|1.8|2.6|3.4|4.2|3.4|1|5|3.4|5|1|5|3.4|4.2|4.2|4.2|3.4|3.4|1.8|5|3.4|3.4|3.4|1.8|3.4|3.4|4.2|4.2|2.6|4.2|2.6|3.4|1.8|4.2|5|5|4.2|2.6|3.4|3.4|5|5
3487b118a6027f9632c82d49a1c7fb22|7/11/2008 8:50|1|4.2|2.6|2.6|3.4|3.4|3.4|2.6|2.6|4.2|2.6|3.4|2.6|4.2|3.4|3.4|4.2|4.2|3.4|3.4|2.6|2.6|4.2|3.4|4.2|2.6|4.2|3.4|3.4|2.6|4.2|3.4|3.4|3.4|3.4|3.4|3.4|2.6|3.4|3.4|2.6|2.6|3.4|3.4|2.6|3.4|2.6|2.6|2.6|2.6|2.6|2.6|3.4|2.6|3.4|2.6|2.6|2.6|2.6|3.4|2.6
c4cce7d3821b89e7f38b23765a5740c0|7/11/2008 10:00|1|3.4|2.6|1.8|5|4.2|2.6|5|4.2|5|4.2|3.4|5|3.4|1.8|4.2|3.4|3.4|4.2|2.6|3.4|4.2|5|3.4|4.2|1|5|2.6|3.4|3.4|4.2|5|4.2|3.4|5|3.4|5|2.6|4.2|5|3.4|2.6|4.2|5|3.4|3.4|1.8|4.2|5|3.4|2.6|4.2|5|5|3.4|1.8|3.4|3.4|4.2|4.2|3.4
b8cdc5fef066412beb9dd1d9ec1acad0|7/11/2008 10:00|1|2.6|1|1.8|4.2|4.2|4.2|5|1.8|4.2|5|4.2|4.2|4.2|1|4.2|3.4|4.2|5|4.2|1.8|3.4|4.2|4.2|2.6|3.4|5|2.6|4.2|3.4|4.2|4.2|4.2|3.4|3.4|5|4.2|4.2|4.2|4.2|4.2|4.2|1.8|4.2|4.2|4.2|2.6|2.6|1.8|4.2|3.4|2.6|4.2|4.2|4.2|1.8|3.4|4.2|4.2|4.2|1.8
b8cdc5fef066412beb9dd1d9ec1acad0|7/11/2008 10:00|1|2.6|1|1.8|4.2|4.2|4.2|5|1.8|4.2|5|4.2|4.2|4.2|1|4.2|3.4|4.2|5|4.2|1.8|3.4|4.2|4.2|2.6|3.4|5|2.6|4.2|3.4|4.2|4.2|4.2|3.4|3.4|5|4.2|4.2|4.2|4.2|4.2|4.2|1.8|4.2|4.2|4.2|2.6|2.6|1.8|4.2|3.4|2.6|4.2|4.2|4.2|1.8|3.4|4.2|4.2|4.2|1.8
1f16a6c017f12c1539c4947e234de78a|7/11/2008 10:00|1|2.6|1|1.8|4.2|4.2|4.2|5|1.8|4.2|5|4.2|4.2|4.2|1|4.2|3.4|4.2|5|4.2|1.8|3.4|4.2|4.2|2.6|3.4|5|2.6|4.2|3.4|4.2|4.2|4.2|3.4|3.4|5|4.2|4.2|4.2|4.2|4.2|4.2|1.8|4.2|4.2|4.2|2.6|2.6|1.8|4.2|3.4|2.6|4.2|4.2|4.2|1.8|3.4|4.2|4.2|4.2|1.8
e804c5f530eb8862c32ec58901bbd3d9|7/11/2008 10:09|1|4.2|3.4|3.4|4.2|2.6|3.4|4.2|2.6|4.2|3.4|4.2|3.4|4.2|1.8|2.6|3.4|4.2|3.4|3.4|2.6|3.4|3.4|1.8|3.4|2.6|2.6|2.6|3.4|5|3.4|5|2.6|1.8|5|2.6|2.6|5|2.6|2.6|3.4|3.4|4.2|4.2|3.4|1.8|4.2|2.6|1.8|5|2.6|4.2|4.2|4.2|4.2|1.8|5|4.2|2.6|5|2.6
1a61c79ae7d34b1f46b3625ba3f74524|7/11/2008 11:53|1|4.2|4.2|1.8|5|4.2|4.2|1.8|1.8|3.4|3.4|2.6|1.8|1.8|3.4|4.2|4.2|4.2|5|4.2|1|1.8|5|5|4.2|3.4|5|3.4|3.4|1.8|3.4|1.8|1.8|4.2|3.4|3.4|4.2|1.8|5|4.2|4.2|3.4|4.2|3.4|4.2|4.2|5|4.2|3.4|1.8|3.4|2.6|5|4.2|4.2|3.4|4.2|2.6|3.4|1.8|3.4
378c29b3b7e11c813344b510a783a582|7/11/2008 12:42|1|1|1.8|4.2|2.6|4.2|2.6|4.2|3.4|3.4|4.2|4.2|3.4|3.4|1.8|1.8|3.4|3.4|2.6|1.8|3.4|3.4|1.8|2.6|4.2|1.8|4.2|3.4|2.6|3.4|3.4|3.4|4.2|4.2|4.2|1.8|4.2|1|3.4|2.6|4.2|2.6|3.4|3.4|3.4|4.2|3.4|4.2|5|1.8|2.6|4.2|4.2|3.4|3.4|1.8|3.4|3.4|3.4|4.2|4.2
086e6fe6b2776371becd2b3127ed6c69|7/11/2008 16:04|1|3.4|5|1.8|5|5|5|5|2.6|4.2|5|3.4|2.6|3.4|5|4.2|4.2|5|5|2.6|1.8|3.4|3.4|5|4.2|1.8|3.4|3.4|2.6|2.6|3.4|4.2|4.2|2.6|4.2|1.8|3.4|3.4|3.4|4.2|3.4|4.2|4.2|4.2|4.2|4.2|5|2.6|4.2|4.2|2.6|2.6|3.4|4.2|3.4|4.2|2.6|3.4|3.4|2.6|5
ff17bd48dde4f231b8ac66c44237e724|7/12/2008 7:50|1|1.8|1|2.6|5|4.2|5|5|5|5|5|2.6|5|4.2|4.2|5|4.2|5|5|3.4|1|2.6|5|3.4|5|1.8|3.4|2.6|5|1.8|4.2|5|1|5|5|2.6|5|1|5|5|5|1|3.4|2.6|5|5|5|5|5|5|1|2.6|5|5|5|5|5|3.4|5|5|5
35c2a811443a86408f4cba2e7599b643|7/12/2008 9:20|1|1.8|5|3.4|3.4|5|4.2|4.2|1.8|4.2|4.2|1.8|2.6|2.6|3.4|3.4|4.2|4.2|4.2|2.6|2.6|2.6|3.4|4.2|4.2|2.6|4.2|4.2|2.6|1|3.4|2.6|2.6|5|3.4|2.6|4.2|3.4|5|5|4.2|4.2|4.2|2.6|1.8|3.4|5|3.4|3.4|1.8|2.6|5|3.4|5|4.2|5|5|2.6|5|5|4.2
e4f090f8057231a52cb2807bbd17a1e9|7/12/2008 9:20|1|3.4|4.2|1|4.2|1.8|3.4|3.4|2.6|3.4|2.6|3.4|3.4|4.2|4.2|2.6|3.4|2.6|5|3.4|3.4|4.2|4.2|4.2|4.2|3.4|1.8|3.4|1.8|5|2.6|5|3.4|3.4|3.4|1.8|4.2|3.4|3.4|3.4|3.4|5|4.2|4.2|3.4|2.6|3.4|3.4|2.6|3.4|4.2|1.8|4.2|1.8|2.6|2.6|4.2|3.4|3.4|4.2|3.4
3e003e54fb97c38ed9c5b85e5d7b524c|7/12/2008 12:23|1|2.6|2.6|2.6|3.4|4.2|2.6|2.6|4.2|4.2|2.6|1.8|2.6|3.4|2.6|2.6|4.2|3.4|3.4|2.6|3.4|1.8|2.6|3.4|4.2|2.6|3.4|3.4|4.2|1.8|4.2|3.4|2.6|3.4|3.4|2.6|4.2|2.6|3.4|4.2|3.4|3.4|2.6|2.6|2.6|3.4|4.2|4.2|2.6|3.4|2.6|2.6|2.6|4.2|3.4|3.4|3.4|3.4|3.4|3.4|3.4
d3f5e0ecade321068c0b4f33593c0a31|7/12/2008 20:51|1|1.8|3.4|2.6|5|5|1.8|1|1.8|4.2|4.2|2.6|1.8|2.6|2.6|2.6|5|5|3.4|4.2|2.6|2.6|4.2|3.4|3.4|2.6|4.2|2.6|3.4|3.4|5|2.6|4.2|3.4|3.4|2.6|4.2|3.4|4.2|5|3.4|4.2|3.4|5|3.4|4.2|3.4|2.6|4.2|3.4|3.4|1.8|2.6|4.2|2.6|3.4|2.6|4.2|1.8|4.2|2.6
2b4ab17a46898be76cec00f647a0fb62|7/14/2008 16:40|1|2.6|1.8|4.2|5|3.4|2.6|3.4|4.2|2.6|1|4.2|3.4|2.6|1.8|4.2|3.4|2.6|3.4|1.8|1.8|2.6|4.2|1.8|2.6|1.8|4.2|1.8|4.2|3.4|3.4|4.2|2.6|3.4|4.2|5|4.2|2.6|2.6|4.2|3.4|4.2|3.4|2.6|2.6|1.8|2.6|3.4|2.6|3.4|1.8|2.6|1.8|3.4|2.6|2.6|3.4|3.4|2.6|3.4|1.8
e716c704a312d23533a82951f21a70c4|7/15/2008 1:24|1|4.2|3.4|3.4|3.4|4.2|5|3.4|3.4|3.4|3.4|2.6|3.4|2.6|4.2|4.2|4.2|4.2|4.2|2.6|3.4|4.2|2.6|3.4|1.8|1.8|5|2.6|3.4|3.4|5|4.2|3.4|4.2|4.2|3.4|4.2|5|4.2|5|5|5|5|5|4.2|4.2|4.2|3.4|4.2|4.2|3.4|5|3.4|5|5|4.2|4.2|4.2|5|3.4|4.2
a5c20d3a0164c5e5d96349a601b68416|7/17/2008 18:36|1|1.8|1.8|5|3.4|3.4|4.2|3.4|4.2|1.8|2.6|4.2|1.8|3.4|1|3.4|1.8|3.4|3.4|2.6|3.4|4.2|2.6|3.4|4.2|1.8|2.6|1.8|1|4.2|3.4|4.2|5|4.2|3.4|3.4|4.2|2.6|4.2|1.8|5|2.6|4.2|3.4|2.6|3.4|5|5|4.2|4.2|2.6|3.4|4.2|4.2|3.4|4.2|4.2|3.4|4.2|4.2|4.2
5310c89792214d1a5107568bef762d32|7/19/2008 14:56|1|2.6|3.4|2.6|3.4|4.2|5|4.2|3.4|4.2|4.2|1|3.4|1.8|3.4|4.2|3.4|5|5|2.6|1.8|1.8|4.2|5|3.4|1|3.4|3.4|3.4|1.8|4.2|3.4|3.4|2.6|3.4|2.6|3.4|2.6|5|4.2|3.4|5|5|4.2|3.4|2.6|3.4|2.6|2.6|2.6|3.4|5|3.4|3.4|3.4|3.4|3.4|3.4|3.4|2.6|2.6
a4f06dfff9aa8b40f0c2248e6de863af|7/25/2008 11:16|1|3.4|4.2|1.8|3.4|2.6|4.2|3.4|2.6|4.2|4.2|3.4|1.8|4.2|4.2|2.6|4.2|4.2|3.4|4.2|3.4|4.2|4.2|3.4|2.6|1.8|4.2|4.2|2.6|3.4|3.4|3.4|2.6|4.2|5|2.6|4.2|4.2|4.2|4.2|4.2|5|3.4|4.2|4.2|4.2|4.2|2.6|3.4|4.2|4.2|3.4|3.4|4.2|4.2|2.6|3.4|4.2|5|4.2|3.4
a4f06dfff9aa8b40f0c2248e6de863af|7/25/2008 11:22|1|2.6|4.2|1|5|5|3.4|4.2|4.2|5|4.2|3.4|2.6|4.2|5|4.2|5|5|4.2|4.2|1|2.6|2.6|5|4.2|1|5|2.6|3.4|2.6|4.2|4.2|4.2|5|3.4|4.2|5|2.6|4.2|4.2|4.2|4.2|4.2|5|1.8|4.2|5|4.2|5|4.2|4.2|3.4|3.4|4.2|5|4.2|3.4|4.2|4.2|5|3.4
f20d3eaaa0c6b8b5e72ba8412a056320|7/26/2008 11:14|1|2.6|4.2|1|3.4|2.6|2.6|3.4|2.6|4.2|3.4|2.6|1.8|3.4|5|2.6|3.4|3.4|3.4|1.8|3.4|4.2|2.6|3.4|4.2|3.4|4.2|4.2|1.8|2.6|3.4|4.2|2.6|4.2|2.6|2.6|4.2|3.4|4.2|3.4|3.4|5|3.4|1.8|3.4|2.6|4.2|3.4|3.4|2.6|2.6|1.8|4.2|3.4|3.4|2.6|4.2|3.4|4.2|3.4|3.4
7b21f80609cd7f4a59b07e5b4e177809|7/30/2008 22:01|1|1.8|5|1.8|4.2|5|5|4.2|4.2|5|4.2|3.4|5|5|5|3.4|4.2|4.2|4.2|3.4|4.2|3.4|4.2|3.4|4.2|5|5|2.6|2.6|5|2.6|5|3.4|5|3.4|3.4|3.4|4.2|5|3.4|4.2|3.4|3.4|4.2|5|3.4|5|2.6|2.6|3.4|2.6|4.2|4.2|4.2|5|4.2|2.6|1.8|3.4|4.2|1
13978957e3b67b84f5a9b5d4f020328b|8/14/2008 13:05|1|3.4|4.2|1|4.2|3.4|2.6|3.4|3.4|4.2|2.6|2.6|2.6|4.2|5|4.2|3.4|3.4|3.4|3.4|1.8|4.2|4.2|2.6|4.2|2.6|3.4|3.4|3.4|3.4|3.4|3.4|3.4|2.6|3.4|3.4|3.4|3.4|3.4|3.4|3.4|3.4|3.4|3.4|3.4|2.6|4.2|2.6|3.4|3.4|3.4|4.2|3.4|3.4|3.4|3.4|3.4|3.4|4.2|3.4|1.8
a7b4615b64213ca9ea764be55a6bbb36|8/17/2008 0:36|1|1.8|2.6|4.2|3.4|4.2|4.2|2.6|3.4|4.2|3.4|1.8|1.8|1.8|1.8|4.2|3.4|4.2|4.2|1.8|1.8|1.8|2.6|4.2|4.2|2.6|3.4|1.8|3.4|2.6|2.6|3.4|2.6|3.4|1.8|3.4|3.4|2.6|2.6|1.8|1.8|3.4|2.6|2.6|2.6|2.6|3.4|3.4|2.6|1.8|1.8|2.6|2.6|4.2|3.4|2.6|2.6|1.8|3.4|2.6|3.4
44a41ba95e45c4de700fb2a930e16c5d|8/17/2008 12:09|1|4.2|4.2|1.8|4.2|1.8|1.8|4.2|4.2|3.4|3.4|4.2|1.8|4.2|5|4.2|2.6|2.6|2.6|4.2|3.4|4.2|4.2|1.8|2.6|2.6|1.8|3.4|1.8|5|1.8|5|5|4.2|5|4.2|5|4.2|4.2|3.4|4.2|3.4|5|4.2|3.4|4.2|4.2|3.4|4.2|5|4.2|2.6|5|3.4|5|4.2|2.6|4.2|5|4.2|4.2
b266ec556ba8fd4b8f3050346c83ec7d|8/19/2008 10:51|1|2.6|5|1|5|3.4|2.6|5|1.8|4.2|5|4.2|3.4|5|5|2.6|5|4.2|4.2|3.4|2.6|2.6|4.2|3.4|3.4|5|5|1.8|1|4.2|4.2|5|5|4.2|5|4.2|4.2|4.2|5|5|5|4.2|4.2|4.2|4.2|5|4.2|4.2|3.4|5|2.6|3.4|5|5|5|2.6|4.2|4.2|4.2|5|3.4
731c9f6123d5f84f7e8f100332afa1fc|8/19/2008 16:37|1|3.4|4.2|2.6|4.2|3.4|3.4|4.2|3.4|4.2|3.4|4.2|4.2|5|3.4|4.2|4.2|3.4|4.2|3.4|3.4|3.4|4.2|3.4|4.2|2.6|3.4|4.2|2.6|3.4|4.2|4.2|2.6|4.2|2.6|4.2|3.4|3.4|4.2|4.2|2.6|2.6|3.4|2.6|2.6|3.4|4.2|3.4|3.4|3.4|3.4|2.6|4.2|3.4|4.2|4.2|4.2|4.2|3.4|2.6|2.6
dd2fdc133ca3e9f2f3ba0073d2e16b34|8/20/2008 10:59|1|2.6|4.2|2.6|2.6|5|4.2|1.8|2.6|5|4.2|2.6|2.6|4.2|5|3.4|5|5|5|2.6|1.8|2.6|1.8|5|5|1|4.2|3.4|4.2|1.8|3.4|2.6|2.6|5|2.6|3.4|4.2|2.6|3.4|5|3.4|4.2|3.4|3.4|3.4|3.4|4.2|5|4.2|4.2|3.4|2.6|2.6|5|4.2|3.4|4.2|3.4|5|2.6|5
b89a0f6b64c317f13ab9470de1480e0c|8/20/2008 11:32|1|2.6|2.6|2.6|3.4|4.2|4.2|2.6|2.6|3.4|3.4|1|2.6|3.4|2.6|3.4|4.2|5|4.2|2.6|1.8|1|3.4|5|4.2|2.6|3.4|3.4|4.2|1|3.4|3.4|4.2|3.4|3.4|3.4|4.2|1.8|4.2|4.2|4.2|4.2|4.2|4.2|2.6|3.4|4.2|4.2|4.2|2.6|4.2|3.4|2.6|4.2|4.2|3.4|4.2|4.2|4.2|1.8|4.2
e6884820533210938f37671e9920496b|8/20/2008 11:51|1|2.6|5|1.8|5|5|3.4|5|5|5|4.2|3.4|4.2|5|4.2|3.4|3.4|4.2|5|5|2.6|4.2|5|5|4.2|1|5|3.4|4.2|3.4|3.4|4.2|3.4|5|5|4.2|5|5|5|4.2|4.2|5|5|5|5|4.2|4.2|4.2|4.2|5|5|5|5|5|4.2|1.8|3.4|4.2|3.4|4.2|4.2
